epoch;loss;mae;val_loss;val_mae
51;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
52;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
53;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
54;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
55;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
56;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
57;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
58;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
59;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
60;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
61;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
62;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
63;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
64;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
65;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
66;0.3295196294784546;0.4269014298915863;0.3527524769306183;0.4510042667388916
67;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
68;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
69;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
70;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
71;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
72;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
73;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
74;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
75;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
76;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
77;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
78;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
79;0.3295196294784546;0.4269014298915863;0.3527524769306183;0.4510042667388916
80;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
81;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
82;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
83;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
84;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
85;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
86;0.329519659280777;0.4269014000892639;0.3527524769306183;0.4510042667388916
87;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
88;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
89;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
90;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
91;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
92;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
93;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
94;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
95;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
96;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
97;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
98;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
99;0.329519659280777;0.4269014298915863;0.3527524769306183;0.4510042667388916
0;0.20022103190422058;0.367024302482605;0.14802782237529755;0.30333730578422546
1;0.1744963675737381;0.3464445471763611;0.14802782237529755;0.30333730578422546
2;0.20303156971931458;0.36927270889282227;0.14802782237529755;0.30333730578422546
3;0.18074503540992737;0.35144346952438354;0.14802782237529755;0.30333730578422546
4;0.18460528552532196;0.3545316755771637;0.14802782237529755;0.30333730578422546
5;0.19334466755390167;0.36152321100234985;0.14802782237529755;0.30333730578422546
6;0.18338154256343842;0.3535526990890503;0.14802782237529755;0.30333730578422546
7;0.19173233211040497;0.3602333068847656;0.14802782237529755;0.30333730578422546
8;0.188139408826828;0.35735899209976196;0.14802782237529755;0.30333730578422546
9;0.19302287697792053;0.36126574873924255;0.14802782237529755;0.30333730578422546
10;0.20116572082042694;0.36778002977371216;0.14802782237529755;0.30333730578422546
11;0.20019745826721191;0.36700543761253357;0.14802782237529755;0.30333730578422546
12;0.17603172361850739;0.34767284989356995;0.14802782237529755;0.30333730578422546
13;0.1902247816324234;0.35902726650238037;0.14802782237529755;0.30333730578422546
14;0.19139455258846283;0.3599631190299988;0.14802782237529755;0.30333730578422546
15;0.1807963103055954;0.3514845073223114;0.14802782237529755;0.30333730578422546
16;0.18709245324134827;0.3565214276313782;0.14802782237529755;0.30333730578422546
17;0.18313977122306824;0.35335928201675415;0.14802782237529755;0.30333730578422546
18;0.18655884265899658;0.3560945391654968;0.14802782237529755;0.30333730578422546
19;0.1821586787700653;0.3525744080543518;0.14802782237529755;0.30333730578422546
20;0.1832234114408493;0.3534261882305145;0.14802782237529755;0.30333730578422546
21;0.17178969085216522;0.3442792296409607;0.14802782237529755;0.30333730578422546
22;0.19836199283599854;0.36553704738616943;0.14802782237529755;0.30333730578422546
23;0.18382558226585388;0.35390791296958923;0.14802782237529755;0.30333730578422546
24;0.1728564202785492;0.34513258934020996;0.14802782237529755;0.30333730578422546
25;0.17228195071220398;0.3446730375289917;0.14802782237529755;0.30333730578422546
26;0.20213790237903595;0.36855778098106384;0.14802782237529755;0.30333730578422546
27;0.19238412380218506;0.3607547879219055;0.14802782237529755;0.30333730578422546
28;0.19091670215129852;0.3595808148384094;0.14802782237529755;0.30333730578422546
29;0.1933770477771759;0.3615490794181824;0.14802782237529755;0.30333730578422546
30;0.18398715555667877;0.35403719544410706;0.14802782237529755;0.30333730578422546
31;0.17453166842460632;0.3464727997779846;0.14802782237529755;0.30333730578422546
32;0.17968738079071045;0.3505973815917969;0.14802782237529755;0.30333730578422546
33;0.18971118330955505;0.3586164116859436;0.14802782237529755;0.30333730578422546
34;0.1743272840976715;0.34630927443504333;0.14802782237529755;0.30333730578422546
35;0.18357014656066895;0.3537035882472992;0.14802782237529755;0.30333730578422546
36;0.18665336072444916;0.356170117855072;0.14802782237529755;0.30333730578422546
37;0.19596736133098602;0.363621324300766;0.14802782237529755;0.30333730578422546
38;0.18418249487876892;0.35419344902038574;0.14802782237529755;0.30333730578422546
39;0.19030694663524628;0.3590930104255676;0.14802782237529755;0.30333730578422546
40;0.15956641733646393;0.33450061082839966;0.14802782237529755;0.30333730578422546
41;0.20398926734924316;0.37003886699676514;0.14802782237529755;0.30333730578422546
42;0.2000138759613037;0.3668585419654846;0.14802782237529755;0.30333730578422546
43;0.18003249168395996;0.3508734405040741;0.14802782237529755;0.30333730578422546
44;0.1756516546010971;0.3473687767982483;0.14802782237529755;0.30333730578422546
45;0.18774718046188354;0.3570452332496643;0.14802782237529755;0.30333730578422546
46;0.20398926734924316;0.3700388967990875;0.14802782237529755;0.30333730578422546
47;0.1834487020969391;0.3536064028739929;0.14802782237529755;0.30333730578422546
48;0.1783156841993332;0.34950003027915955;0.14802782237529755;0.30333730578422546
49;0.19018757343292236;0.35899752378463745;0.14802782237529755;0.30333730578422546
50;0.18853577971458435;0.35767608880996704;0.14802782237529755;0.30333730578422546
51;0.18048687279224396;0.3512369692325592;0.14802782237529755;0.30333730578422546
52;0.1687137335538864;0.3418184220790863;0.14802782237529755;0.30333730578422546
53;0.1962379813194275;0.363837867975235;0.14802782237529755;0.30333730578422546
54;0.20327456295490265;0.3694671094417572;0.14802782237529755;0.30333730578422546
55;0.17622420191764832;0.34782683849334717;0.14802782237529755;0.30333730578422546
56;0.18640051782131195;0.3559678792953491;0.14802782237529755;0.30333730578422546
57;0.1690881848335266;0.3421180248260498;0.14802782237529755;0.30333730578422546
58;0.18393614888191223;0.3539963662624359;0.14802782237529755;0.30333730578422546
59;0.18148323893547058;0.3520340323448181;0.14802782237529755;0.30333730578422546
60;0.18127210438251495;0.35186514258384705;0.14802782237529755;0.30333730578422546
61;0.19061441719532013;0.35933899879455566;0.14802782237529755;0.30333730578422546
62;0.19071850180625916;0.3594222664833069;0.14802782237529755;0.30333730578422546
63;0.16084246337413788;0.335521399974823;0.14802782237529755;0.30333730578422546
64;0.19860102236270905;0.3657282888889313;0.14802782237529755;0.30333730578422546
65;0.18431726098060608;0.3543012738227844;0.14802782237529755;0.30333730578422546
66;0.1736982762813568;0.3458060622215271;0.14802782237529755;0.30333730578422546
67;0.17646096646785736;0.34801626205444336;0.14802782237529755;0.30333730578422546
68;0.19344480335712433;0.361603319644928;0.14802782237529755;0.30333730578422546
69;0.17223294079303741;0.3446338176727295;0.14802782237529755;0.30333730578422546
70;0.19021165370941162;0.3590168058872223;0.14802782237529755;0.30333730578422546
71;0.1745331585407257;0.3464739918708801;0.14802782237529755;0.30333730578422546
72;0.18468590080738068;0.35459619760513306;0.14802782237529755;0.30333730578422546
73;0.19027379155158997;0.3590664863586426;0.14802782237529755;0.30333730578422546
74;0.17727592587471008;0.3486681878566742;0.14802782237529755;0.30333730578422546
75;0.18561053276062012;0.35533589124679565;0.14802782237529755;0.30333730578422546
76;0.18600769340991974;0.3556536138057709;0.14802782237529755;0.30333730578422546
77;0.1847626268863678;0.3546575903892517;0.14802782237529755;0.30333730578422546
78;0.17497491836547852;0.3468274176120758;0.14802782237529755;0.30333730578422546
79;0.17769093811511993;0.3490002155303955;0.14802782237529755;0.30333730578422546
80;0.1791064441204071;0.35013264417648315;0.14802782237529755;0.30333730578422546
81;0.18352173268795013;0.3536648154258728;0.14802782237529755;0.30333730578422546
82;0.17686355113983154;0.3483383059501648;0.14802782237529755;0.30333730578422546
83;0.1877857744693756;0.35707607865333557;0.14802782237529755;0.30333730578422546
84;0.18256895244121552;0.3529026210308075;0.14802782237529755;0.30333730578422546
85;0.1832089126110077;0.3534145951271057;0.14802782237529755;0.30333730578422546
86;0.18649375438690186;0.35604244470596313;0.14802782237529755;0.30333730578422546
87;0.1717890053987503;0.3442786633968353;0.14802782237529755;0.30333730578422546
88;0.18240925669670105;0.35277485847473145;0.14802782237529755;0.30333730578422546
89;0.1684921681880951;0.3416411876678467;0.14802782237529755;0.30333730578422546
90;0.18764498829841614;0.35696345567703247;0.14802782237529755;0.30333730578422546
91;0.19273008406162262;0.36103153228759766;0.14802782237529755;0.30333730578422546
92;0.1920146644115448;0.36045917868614197;0.14802782237529755;0.30333730578422546
93;0.19811764359474182;0.36534157395362854;0.14802782237529755;0.30333730578422546
94;0.1999378353357315;0.3667977452278137;0.14802782237529755;0.30333730578422546
95;0.18748407065868378;0.35683473944664;0.14802782237529755;0.30333730578422546
96;0.1894313395023346;0.35839253664016724;0.14802782237529755;0.30333730578422546
97;0.20554575324058533;0.3712840676307678;0.14802782237529755;0.30333730578422546
98;0.19191452860832214;0.36037907004356384;0.14802782237529755;0.30333730578422546
99;0.19245731830596924;0.36081331968307495;0.14802782237529755;0.30333730578422546
0;0.346868097782135;0.4642549455165863;0.2389262467622757;0.405221551656723
1;0.3379654884338379;0.46334487199783325;0.2389262467622757;0.405221551656723
2;0.3253909945487976;0.4520265460014343;0.2389262467622757;0.405221551656723
3;0.3051510453224182;0.4366782307624817;0.2389262467622757;0.405221551656723
4;0.32618099451065063;0.4550167918205261;0.2389262467622757;0.405221551656723
5;0.3141814172267914;0.4451195299625397;0.2389262467622757;0.405221551656723
6;0.3194856643676758;0.4473801255226135;0.2389262467622757;0.405221551656723
7;0.33470553159713745;0.46003079414367676;0.2389262467622757;0.405221551656723
8;0.3066251575946808;0.4393708109855652;0.2389262467622757;0.405221551656723
9;0.33492422103881836;0.46023672819137573;0.2389262467622757;0.405221551656723
10;0.3585452139377594;0.48052358627319336;0.2389262467622757;0.405221551656723
11;0.2839205861091614;0.4196138381958008;0.2389262467622757;0.405221551656723
12;0.34279415011405945;0.4678564965724945;0.2389262467622757;0.405221551656723
13;0.3302198350429535;0.4555075764656067;0.2389262467622757;0.405221551656723
14;0.3147669732570648;0.44412851333618164;0.2389262467622757;0.405221551656723
15;0.2929808497428894;0.42396610975265503;0.2389262467622757;0.405221551656723
16;0.2945038378238678;0.42796340584754944;0.2389262467622757;0.405221551656723
17;0.31765177845954895;0.44647836685180664;0.2389262467622757;0.405221551656723
18;0.320050984621048;0.44846779108047485;0.2389262467622757;0.405221551656723
19;0.3297279477119446;0.45612668991088867;0.2389262467622757;0.405221551656723
20;0.346589595079422;0.4721449911594391;0.2389262467622757;0.405221551656723
21;0.32097387313842773;0.4512862265110016;0.2389262467622757;0.405221551656723
22;0.3093177378177643;0.441007137298584;0.2389262467622757;0.405221551656723
23;0.3474326729774475;0.47037744522094727;0.2389262467622757;0.405221551656723
24;0.3269220292568207;0.4525216221809387;0.2389262467622757;0.405221551656723
25;0.30296817421913147;0.4332520365715027;0.2389262467622757;0.405221551656723
26;0.3474070131778717;0.47201481461524963;0.2389262467622757;0.405221551656723
27;0.3142736256122589;0.44284406304359436;0.2389262467622757;0.405221551656723
28;0.34694749116897583;0.4696120321750641;0.2389262467622757;0.405221551656723
29;0.33314189314842224;0.4582288861274719;0.2389262467622757;0.405221551656723
30;0.3427172899246216;0.46744289994239807;0.2389262467622757;0.405221551656723
31;0.3586971163749695;0.47921913862228394;0.2389262467622757;0.405221551656723
32;0.32319965958595276;0.4516468048095703;0.2389262467622757;0.405221551656723
33;0.3209684491157532;0.45007309317588806;0.2389262467622757;0.405221551656723
34;0.3164016306400299;0.4448477327823639;0.2389262467622757;0.405221551656723
35;0.31026411056518555;0.4409906268119812;0.2389262467622757;0.405221551656723
36;0.3297889828681946;0.4565000534057617;0.2389262467622757;0.405221551656723
37;0.3115575313568115;0.4413568377494812;0.2389262467622757;0.405221551656723
38;0.3264167904853821;0.45527592301368713;0.2389262467622757;0.405221551656723
0;0.1568315029144287;0.3405332565307617;0.09624268859624863;0.21411140263080597
1;0.15131023526191711;0.3347335457801819;0.09624268859624863;0.21411140263080597
0;0.2515280842781067;0.36881083250045776;0.21332722902297974;0.34324362874031067
1;0.2071613371372223;0.33906108140945435;0.21332722902297974;0.34324362874031067
0;0.34123754501342773;0.46859970688819885;0.31960660219192505;0.4375620186328888
1;0.38984185457229614;0.5065719485282898;0.31960660219192505;0.4375620186328888
0;0.11009593307971954;0.2603159248828888;0.15608187019824982;0.3204300105571747
1;0.1033087745308876;0.2543659806251526;0.15608187019824982;0.3204300105571747
0;0.4386088252067566;0.5068545341491699;0.3184487223625183;0.4683743417263031
1;0.40487194061279297;0.4763297140598297;0.3184487223625183;0.4683743417263031
0;0.5260964035987854;0.5330256223678589;0.49564528465270996;0.5687595009803772
1;0.5309563875198364;0.538341224193573;0.49564528465270996;0.5687595009803772
0;0.8024927377700806;0.7066985368728638;0.5372015833854675;0.5690686702728271
1;0.8022162318229675;0.7102500796318054;0.5372015833854675;0.5690686702728271
0;0.3891698122024536;0.46628132462501526;0.25330856442451477;0.372526079416275
1;0.39311766624450684;0.46033138036727905;0.25330856442451477;0.372526079416275
0;0.6289914846420288;0.6231926083564758;0.4314013421535492;0.5175259709358215
1;0.5346754193305969;0.5798972845077515;0.4313744604587555;0.5175099968910217
0;0.4530925750732422;0.42625856399536133;0.5495556592941284;0.534792423248291
1;0.5699304342269897;0.5043835639953613;0.5495556592941284;0.534792423248291
0;0.3367805480957031;0.37294045090675354;0.1760176718235016;0.2555961608886719
1;0.21877941489219666;0.2948361039161682;0.1760176420211792;0.2555961012840271
2;0.2700900435447693;0.3531486392021179;0.17601719498634338;0.25559478998184204
3;0.3367847800254822;0.37289685010910034;0.17600959539413452;0.25557178258895874
4;0.3152714967727661;0.3709326982498169;0.17580431699752808;0.2549164295196533
5;0.26311320066452026;0.33348357677459717;0.17596250772476196;0.25542688369750977
6;0.3614913523197174;0.3903469443321228;0.17599600553512573;0.2555304169654846
7;0.3615400195121765;0.39011242985725403;0.17600314319133759;0.25555220246315
8;0.36194419860839844;0.3922445774078369;0.1760050356388092;0.25555795431137085
9;0.3304804563522339;0.3726893365383148;0.17600417137145996;0.2555553615093231
10;0.33008497953414917;0.3707297444343567;0.17599107325077057;0.25551527738571167
11;0.2697184085845947;0.3509254455566406;0.1759411245584488;0.2553598880767822
0;0.23045779764652252;0.3427667021751404;0.15818840265274048;0.2891434133052826
1;0.2315412163734436;0.3450002074241638;0.15818840265274048;0.2891434133052826
2;0.14543139934539795;0.2704198956489563;0.15818840265274048;0.2891434133052826
3;0.23075298964977264;0.338981956243515;0.15818840265274048;0.2891434133052826
4;0.20669381320476532;0.31370648741722107;0.15818840265274048;0.2891434133052826
5;0.22113266587257385;0.33212873339653015;0.15818840265274048;0.2891434133052826
6;0.19525060057640076;0.31226927042007446;0.15818840265274048;0.2891434133052826
7;0.23232349753379822;0.34214624762535095;0.15818840265274048;0.2891434133052826
8;0.22870656847953796;0.3368319571018219;0.15818840265274048;0.2891434133052826
9;0.2298949956893921;0.34368231892585754;0.15818840265274048;0.2891434133052826
10;0.22063139081001282;0.33458176255226135;0.15818840265274048;0.2891434133052826
11;0.21672110259532928;0.3331429958343506;0.15818840265274048;0.2891434133052826
0;0.4538102149963379;0.509181797504425;0.30609047412872314;0.42086881399154663
1;0.462649405002594;0.5071835517883301;0.30609047412872314;0.42086881399154663
2;0.454312801361084;0.4955050051212311;0.30609047412872314;0.42086881399154663
3;0.5202558636665344;0.5454807281494141;0.30609047412872314;0.42086881399154663
4;0.39800432324409485;0.473514199256897;0.30609047412872314;0.42086881399154663
5;0.31002721190452576;0.43413251638412476;0.30609047412872314;0.42086881399154663
6;0.5143970251083374;0.5407936573028564;0.30609047412872314;0.42086881399154663
7;0.46360087394714355;0.5059959292411804;0.30609047412872314;0.42086881399154663
8;0.3963489830493927;0.4690520763397217;0.30609047412872314;0.42086881399154663
9;0.4426531493663788;0.49200135469436646;0.30609047412872314;0.42086881399154663
10;0.47476980090141296;0.5259494781494141;0.30609047412872314;0.42086881399154663
11;0.4170753061771393;0.4809829592704773;0.30609047412872314;0.42086881399154663
12;0.4649854302406311;0.5012643337249756;0.30609047412872314;0.42086881399154663
13;0.516913890838623;0.5428071022033691;0.30609047412872314;0.42086881399154663
14;0.4442066550254822;0.49242931604385376;0.30609047412872314;0.42086881399154663
15;0.3561539947986603;0.4426676630973816;0.30609047412872314;0.42086881399154663
16;0.503140926361084;0.53178870677948;0.30609047412872314;0.42086881399154663
17;0.4569142162799835;0.5064182281494141;0.30609047412872314;0.42086881399154663
18;0.48315179347991943;0.5157974362373352;0.30609047412872314;0.42086881399154663
19;0.3645680546760559;0.45058804750442505;0.30609047412872314;0.42086881399154663
20;0.47877737879753113;0.5122978687286377;0.30609047412872314;0.42086881399154663
21;0.49679845571517944;0.5267148017883301;0.30609047412872314;0.42086881399154663
22;0.4338400363922119;0.4932056665420532;0.30609047412872314;0.42086881399154663
23;0.3996838629245758;0.4751437306404114;0.30609047412872314;0.42086881399154663
24;0.4538102149963379;0.509181797504425;0.30609047412872314;0.42086881399154663
25;0.4967794716358185;0.5266996026039124;0.30609047412872314;0.42086881399154663
26;0.48846185207366943;0.5200454592704773;0.30609047412872314;0.42086881399154663
27;0.4993152618408203;0.5287282466888428;0.30609047412872314;0.42086881399154663
28;0.47968345880508423;0.513022780418396;0.30609047412872314;0.42086881399154663
29;0.4217744469642639;0.48699209094047546;0.30609047412872314;0.42086881399154663
0;0.5051056146621704;0.48656392097473145;0.5341337323188782;0.6029752492904663
1;0.5760367512702942;0.5405013561248779;0.5341337323188782;0.6029752492904663
2;0.4858478009700775;0.5014387965202332;0.5341337323188782;0.6029752492904663
3;0.6410056948661804;0.5851259827613831;0.5341337323188782;0.6029752492904663
4;0.568245530128479;0.5553761720657349;0.5341337323188782;0.6029752492904663
5;0.5938876271247864;0.5600326061248779;0.5341337323188782;0.6029752492904663
6;0.5168769359588623;0.495876669883728;0.5341337323188782;0.6029752492904663
7;0.5638411641120911;0.5405013561248779;0.5341337323188782;0.6029752492904663
8;0.6261135339736938;0.5702511072158813;0.5341337323188782;0.6029752492904663
9;0.6221640110015869;0.5749074220657349;0.5341337323188782;0.6029752492904663
10;0.5743230581283569;0.5311886072158813;0.5341337323188782;0.6029752492904663
11;0.6275906562805176;0.5702511072158813;0.5341337323188782;0.6029752492904663
12;0.5735757350921631;0.5302827954292297;0.5341337323188782;0.6029752492904663
13;0.557267427444458;0.5311886072158813;0.5341337323188782;0.6029752492904663
14;0.5722435712814331;0.5507198572158813;0.5341337323188782;0.6029752492904663
0;0.336872398853302;0.3613209128379822;0.4204234778881073;0.5213847756385803
1;0.35646122694015503;0.384164035320282;0.4204234778881073;0.5213847756385803
2;0.32182884216308594;0.36299756169319153;0.4204234778881073;0.5213847756385803
3;0.3529618978500366;0.382718026638031;0.4204234778881073;0.5213847756385803
4;0.37324845790863037;0.38980579376220703;0.4204234778881073;0.5213847756385803
5;0.3694484829902649;0.3945538401603699;0.4204234778881073;0.5213847756385803
6;0.42765939235687256;0.4333345592021942;0.4204234778881073;0.5213847756385803
7;0.34778279066085815;0.3753567934036255;0.4204234778881073;0.5213847756385803
8;0.4012982249259949;0.41224560141563416;0.4204234778881073;0.5213847756385803
9;0.3094613552093506;0.3446996212005615;0.4204234778881073;0.5213847756385803
10;0.37542882561683655;0.39155012369155884;0.4204234778881073;0.5213847756385803
11;0.277368426322937;0.3245510458946228;0.4204234778881073;0.5213847756385803
12;0.36433669924736023;0.3942720592021942;0.4204234778881073;0.5213847756385803
13;0.32873085141181946;0.36361491680145264;0.4204234778881073;0.5213847756385803
14;0.36814334988594055;0.3945537805557251;0.4204234778881073;0.5213847756385803
15;0.33970364928245544;0.37211138010025024;0.4204234778881073;0.5213847756385803
16;0.3440782427787781;0.37211140990257263;0.4204234778881073;0.5213847756385803
17;0.2893906235694885;0.33933961391448975;0.4204234778881073;0.5213847756385803
18;0.33628541231155396;0.36361491680145264;0.4204234778881073;0.5213847756385803
19;0.3715443015098572;0.3942720592021942;0.4204234778881073;0.5213847756385803
20;0.33628541231155396;0.36606496572494507;0.4204234778881073;0.5213847756385803
0;0.42603933811187744;0.4493715763092041;0.3098650574684143;0.44194433093070984
1;0.30771270394325256;0.3574429750442505;0.3098650574684143;0.44194433093070984
2;0.37995994091033936;0.41293251514434814;0.3098650574684143;0.44194433093070984
3;0.36459845304489136;0.4019964933395386;0.3098650574684143;0.44194433093070984
4;0.41541457176208496;0.44325682520866394;0.3098650574684143;0.44194433093070984
0;0.40334653854370117;0.47054755687713623;0.30124881863594055;0.49689847230911255
1;0.37175384163856506;0.435964971780777;0.3012535274028778;0.49690037965774536
2;0.4259125590324402;0.48032575845718384;0.3012535572052002;0.49690037965774536
3;0.3862389624118805;0.4482210874557495;0.3012535572052002;0.49690037965774536
4;0.3919501304626465;0.4389030337333679;0.3012535572052002;0.49690037965774536
5;0.4670960009098053;0.5045701265335083;0.3012535572052002;0.49690037965774536
6;0.3278917670249939;0.41284674406051636;0.3012535572052002;0.49690037965774536
